epoch,discriminator_loss,generator_loss,generator_grad_norm,discriminator_grad_norm
0,-1.2862086296081543,0.6633653044700623,1.4651653028786389,14.07105307287769
1,-1.3753461837768555,0.6985036730766296,2.942343180818204,15.189481471358258
2,-1.3168209791183472,0.6570181250572205,3.85021596185315,14.68869712888764
3,-1.216996431350708,0.62127685546875,4.607511876674754,16.77349947522123
4,-1.1893105506896973,0.5657629370689392,5.085798379770552,19.028668698949613
5,-1.3384076356887817,0.669413685798645,6.279094257603508,22.8817148779881
6,-0.9396848678588867,0.3245275914669037,7.148003012133282,27.540891517812696
7,-1.1882578134536743,0.5807722210884094,7.532194111860185,30.608146260703943
8,-0.9924812316894531,0.5110565423965454,7.836844891607299,34.25894019384854
9,-1.3235281705856323,0.6472980380058289,8.270921648022012,36.616570192214986
10,-0.9797708988189697,0.418567031621933,8.430362073737351,38.684591318979784
11,-1.0246737003326416,0.5100908875465393,9.249438024523254,40.00202201080356
12,-1.2590539455413818,0.646080493927002,8.351687849915676,37.48272120792921
13,-1.285090684890747,0.6295745968818665,9.67961473154832,42.10815085547698
14,-1.1301894187927246,0.575806736946106,9.808257704977821,42.77212457896792
15,-1.0081586837768555,0.5391656160354614,11.196857164756368,46.06639294243373
16,-1.0626816749572754,0.5218400955200195,10.846394020596478,49.162373442999744
17,-1.145777940750122,0.5747060775756836,10.725111696557141,46.80718221823938
18,-1.3314099311828613,0.671437680721283,11.935001178096794,46.74122577487218
19,-1.239058494567871,0.6234409213066101,12.402759270165234,50.20297585337698
20,-1.0277612209320068,0.5168423652648926,14.353830170379181,52.76940663043246
21,-1.0208237171173096,0.5076205134391785,14.771743215950734,54.82955138790191
22,-0.9181721210479736,0.6542077660560608,14.129093818217756,50.4496908636387
23,-1.2278542518615723,0.5917224884033203,15.580547104555738,55.839974420159216
24,-0.7714202404022217,0.08710155636072159,16.037508054930697,55.296249370902544
25,-1.2931495904922485,0.6479752659797668,18.0782460704245,53.56717686007769
26,-1.2543493509292603,0.6077641844749451,15.350132932760587,54.44645220906102
27,-0.8885204792022705,0.417484849691391,18.602018933629775,60.50154056756918
28,-1.040604591369629,0.5742773413658142,18.440989480326223,62.31571753524656
29,-0.9418390393257141,0.36200809478759766,18.59151243100646,53.91805950898565
30,-1.400156021118164,0.7000461220741272,19.504905961089765,57.608689542150344
31,-1.2711780071258545,0.6111465692520142,22.7198582746693,65.36877381214278
32,-1.3112914562225342,0.6576263308525085,24.335732923494177,68.02719142012472
33,-1.2537720203399658,0.6064793467521667,22.057787926273125,61.438994491161814
34,-1.36467707157135,0.6888483762741089,24.94345709554059,67.55409835670025
35,-0.6572953462600708,0.5957832336425781,24.244050647064658,64.09462598596934
36,-0.976220428943634,0.4716258943080902,25.687821127388695,67.58796940502197
37,-0.9698287844657898,0.4062861502170563,28.172870227788138,71.262161897649
38,-1.161842703819275,0.5818083882331848,25.34015542151638,68.6049579519182
39,-0.930619478225708,0.6449515223503113,29.06472086780276,70.66843698634425
40,-1.243761658668518,0.6026896834373474,28.180529590843282,77.46840762783476
41,-1.1759623289108276,0.5944547057151794,30.849087566003007,66.8168718193823
42,-1.2072138786315918,0.5840837955474854,32.245809134110665,76.81450617488768
43,-1.0542547702789307,0.5615768432617188,29.04496893351799,78.72696299404642
44,-1.3419872522354126,0.6786773800849915,31.913361910239185,71.46305789403657
45,-1.3481369018554688,0.6731184124946594,34.55909464760544,76.41890915781822
46,-1.1440962553024292,0.5242006182670593,38.610240824953635,73.58024465366708
47,-0.669796884059906,0.5818597674369812,36.33933171096398,85.10102175706011
48,-0.9678633213043213,0.5265021324157715,38.272620865427896,79.4100766808022
49,-1.042791724205017,0.5596098899841309,40.03941296638754,84.01506703484297
50,-1.0692929029464722,0.4938962161540985,42.284843227194564,86.84340957400478
51,-0.9969797134399414,0.4565162658691406,38.4032111885174,81.81150296030549
52,-0.7390931844711304,0.14973095059394836,44.80838411170732,89.81107334025924
53,-0.7218896150588989,0.4861752688884735,43.42338296243921,85.1303605298685
54,-1.2691724300384521,0.6321327090263367,46.88267554790278,92.10370945377979
55,-0.7743183374404907,0.0685705915093422,46.695789836058196,94.21620469367193
56,-1.2293803691864014,0.6145805716514587,43.59305493879123,90.29394686131857
57,-1.2645881175994873,0.6483917236328125,46.755274208251244,89.78057941357666
58,-1.2061879634857178,0.5773673057556152,48.65277387626341,93.30767745372455
59,-1.2452943325042725,0.630398690700531,50.60213923703734,91.15907944179664
60,-0.7869661450386047,0.3593776524066925,52.21034711096388,94.16817701282432
61,-1.1627298593521118,0.584560215473175,51.87373875564169,94.56710098814398
62,-0.5207122564315796,0.16128885746002197,51.332654782120336,93.82434135706886
63,-1.10825777053833,0.601336658000946,54.48185991822562,100.76669728472031
64,-1.1896793842315674,0.6040249466896057,49.703082066418794,94.4059762968988
65,-0.6729346513748169,0.4144285321235657,55.579840996023,99.68399464086417
66,-1.2754554748535156,0.6505429148674011,55.87817091524333,98.95690537357373
67,-0.4364878237247467,0.42339444160461426,57.69403393241792,99.15584425063939
68,-0.28764358162879944,-0.018984446302056313,53.067030099121475,100.45761995826437
69,-0.7778016924858093,0.5208515524864197,54.06931650582209,100.87428074577498
70,-0.88975989818573,0.07988893985748291,59.995013840334565,101.05939966068375
71,-0.7783805131912231,0.15234701335430145,57.104748830628004,103.01686866451108
72,-0.6794247627258301,0.3126607835292816,56.2736845911563,101.4127888106723
73,-0.8868328928947449,0.4386416971683502,56.057932112800245,100.4606510821786
74,-1.0188367366790771,0.5256578326225281,58.25822005796876,99.83321993489992
75,-0.6585490703582764,-0.1966046541929245,55.883455384762065,100.85720592950733
76,-0.9717322587966919,0.4573429524898529,60.829600406843696,100.5827130886011
77,-1.0032598972320557,0.49084359407424927,50.673076050951785,99.15008250564418
78,-0.8903516530990601,0.15487398207187653,61.939634814520836,103.22404859727114
79,-0.6385110020637512,0.14317573606967926,56.8308923589622,102.00629915359123
80,-0.5764260292053223,0.4379449784755707,62.634738994733134,104.20601240364002
81,-0.9154009819030762,0.3355136513710022,64.06186792377443,102.38317246383096
82,-0.5590282678604126,0.014750775881111622,61.012207839523825,102.9455877459849
83,-1.1203925609588623,0.5799563527107239,60.6640844960081,104.24290242828681
84,-0.42089468240737915,0.49004411697387695,62.50207879267992,104.38342433728542
85,-0.8493440747261047,0.4496077001094818,63.98450232032617,103.71865459913641
86,-0.6450811624526978,0.22119787335395813,64.55371133270509,103.50054440933691
87,-0.675279974937439,0.3653313219547272,62.34335115966433,103.47576046669772
88,-0.7766404151916504,0.3873941898345947,68.10151190596734,104.84714050318547
89,-0.7696203589439392,0.39146289229393005,69.25893571123368,103.80257778204711
90,-0.4337739944458008,0.41030555963516235,70.40936152697745,105.70334946034595
91,-0.9531713724136353,0.43917685747146606,64.76521059247295,101.21267040495161
92,-0.553814172744751,0.18902049958705902,63.437360613821234,102.60563844462511
93,-0.6579509973526001,0.30943572521209717,66.40696447771067,103.0623007894022
94,-0.5786041617393494,0.5395495295524597,62.19970794714437,105.24481135926499
95,-0.4543222486972809,0.004676524084061384,68.81650559941158,101.14533121088978
96,-0.9221488237380981,0.4458576738834381,76.85456287114425,105.3865752167538
97,-0.707893967628479,0.5968835353851318,63.76927360577614,104.5956033211574
98,-0.5250290036201477,0.43865901231765747,67.448773679008,102.93820765082378
99,-0.4914178252220154,0.4734010696411133,76.29934613886876,105.26591213987909
100,-0.5430116057395935,-0.06234414502978325,70.8767044797706,105.61230781094282
101,-0.8736710548400879,0.3782661557197571,59.49878950587327,98.53321307450176
102,-0.6283341646194458,0.45799770951271057,65.92338107280955,104.07456096817107
103,-0.5056229829788208,0.3976384699344635,63.46418116416914,101.9747425135878
104,-0.49875956773757935,0.20070861279964447,71.16646122611533,102.1518411461251
105,-0.8471720218658447,0.4867691993713379,73.49073536138832,102.65466437774205
106,-0.41169390082359314,0.35053738951683044,65.08410074945368,100.1207842353489
107,-0.45823153853416443,0.2269275039434433,74.3118426055851,105.16398092303464
108,-0.6550447940826416,0.41678354144096375,66.48433543906899,99.01348840093982
109,-0.7002084255218506,0.37807726860046387,70.14998073600844,101.23963491805918
110,-0.6970140933990479,0.4017027020454407,73.06775211123575,102.0073111505263
111,-0.6204342246055603,-0.10709328949451447,67.91258968077555,102.89633579991255
112,-0.4405216574668884,0.2782704532146454,70.24624136387385,100.43758668604417
113,-0.8677029609680176,0.45792555809020996,73.72688946759034,100.91990204207974
114,-0.4995369613170624,0.23889870941638947,72.12912374830925,101.59388272609326
115,-0.7558509111404419,0.4826858937740326,58.53225684104523,95.51808866060102
116,-0.33993005752563477,0.4652066230773926,72.73104164820234,102.88291071252787
117,-0.6145964860916138,0.3134114742279053,74.25777085960274,101.70891689879309
118,-0.4849764108657837,0.4723791778087616,67.56057411453132,96.22484492193718
119,-0.45114439725875854,-0.05956774950027466,70.78731835773337,99.76054040153272
120,-0.8597058057785034,0.48989638686180115,69.662049665985,98.21789761369291
121,-0.4863813519477844,0.036966871470212936,71.0058962229788,100.33756371312724
122,-0.4707760214805603,-0.04097488522529602,69.6973940944366,99.35018344545864
123,-0.6766124963760376,0.5129656195640564,72.6629362182791,100.71037001843904
124,-0.8086790442466736,0.3939547836780548,71.80370915125121,96.64105792641533
125,-0.5644376277923584,0.13403461873531342,75.50169306409224,96.99156945590455
126,-0.38099396228790283,-0.1762264221906662,67.98357238750081,97.71298795608749
127,-0.39696934819221497,0.08364631980657578,65.00631470967299,95.06069594834021
128,-0.44188085198402405,0.07250159233808517,68.14561806537372,95.27254575779813
129,-0.6825947761535645,0.3384239375591278,66.98973298007779,95.93620832341944
130,-0.7351977825164795,0.40660974383354187,64.93448339807242,95.03954671668347
131,-0.5527453422546387,0.5758258700370789,67.07948891919669,96.11705900101825
132,-0.3977605402469635,0.11261589825153351,61.04948579515677,92.71333596692304
133,-0.3501778841018677,-0.17667342722415924,72.42583342934286,94.83819260528307
134,-0.6938847303390503,0.32477784156799316,69.93731558958409,95.15634991106303
135,-0.46934807300567627,0.12527301907539368,66.6024291367242,93.57961187636866
136,-0.512015163898468,0.08909483253955841,71.5598404989023,97.02918760689701
137,-0.7374777793884277,0.29160580039024353,71.2132286524798,93.82463689701936
138,-0.8373053669929504,0.5062376856803894,63.01348451883292,93.01353837045194
139,-0.5396608710289001,0.39954495429992676,75.4292222552423,95.66603685579611
140,-0.5781528353691101,0.22084267437458038,74.11884294677256,93.76112767494223
141,-0.5917354822158813,0.35868263244628906,66.70967419088907,89.48859596852954
142,-0.4474447965621948,0.41218748688697815,62.61556452877322,91.0469245494614
143,-0.47099769115448,0.23028452694416046,76.18387797837612,97.13522544149563
144,-0.4980432093143463,0.5160929560661316,66.2117467144082,91.17112670409863
145,-0.6472695469856262,0.03229111060500145,70.2792742493207,90.31273163380924
146,-0.1735192835330963,0.3057801425457001,71.75198050598549,92.37666045604134
147,-0.4883197546005249,0.2718982696533203,68.25104807039325,91.44923298832505
148,-0.6853481531143188,0.314995676279068,65.08164353196176,88.49092970253044
149,-0.6544499397277832,0.34037476778030396,71.42311766600164,92.2965649379704
150,-0.3555426001548767,0.039680298417806625,64.05727454914523,86.44442876711929
151,-0.4749593138694763,0.3136270046234131,72.90321308748412,92.6713593046112
152,-0.23656758666038513,-0.08525025099515915,66.21433164266259,88.18143313189803
153,-0.6963299512863159,0.16467322409152985,69.79130751201248,90.56662237198158
154,-0.23003162443637848,-0.18373797833919525,66.29391542164066,89.86045472302763
155,-0.591081976890564,0.07767746597528458,70.42497401664657,89.54986091996454
156,-0.4907642602920532,0.034408338367938995,68.18923391160374,89.36374277956712
157,-0.3665701150894165,0.12687066197395325,69.54194372367742,92.1169493666368
158,-0.30486273765563965,0.45559191703796387,64.36449396448377,88.30242852281077
159,-0.756111204624176,0.33874693512916565,61.4820251906626,83.60966281531404
160,-0.21416793763637543,-0.051698166877031326,68.06070926361427,88.32389605564255
161,-0.41816818714141846,0.018990883603692055,63.824005761384484,87.28866782072515
162,-0.48871245980262756,0.06426297128200531,68.73325670732399,87.85495743035058
163,-0.2865667939186096,0.004137526731938124,70.8746823714776,89.38401490953123
164,-0.3762543797492981,0.44810158014297485,66.85145357013644,86.14115657812823
165,-0.390491247177124,0.056551363319158554,63.78348878385827,85.00479251531705
166,-0.19177627563476562,-0.08169535547494888,66.15035412727006,87.48942824286847
167,-0.551432192325592,0.20369760692119598,67.2899144924024,86.98166964896161
168,-0.3074534833431244,-0.05134755000472069,65.20250015624136,86.89490423710107
169,-0.36494630575180054,0.16990628838539124,68.23697169350261,85.85644497316032
170,-0.31780341267585754,-0.06432264298200607,60.66652782841226,83.6528195336957
171,-0.27014392614364624,0.48738500475883484,61.72755097904248,84.24289313441668
172,-0.39789578318595886,0.3503323197364807,64.31796688843632,86.4256432377397
173,-0.2305413782596588,0.2511199414730072,56.791848011435285,79.59212985267142
174,-0.36637747287750244,0.030270254239439964,73.27716056240996,87.78947467744369
175,-0.2862666845321655,-0.043245524168014526,56.61569535324843,78.79426029625435
176,-0.6461642384529114,-0.4144543707370758,63.509614651756976,86.65811426485266
177,-0.24176880717277527,0.019166994839906693,58.75033687290098,84.6506944604449
178,-0.3448650538921356,-0.05728548392653465,59.305207027647825,81.42746064251627
179,-0.39213132858276367,-0.12152332067489624,65.86163811943898,87.27380378495437
180,-0.429774671792984,0.14762012660503387,60.08957582637146,81.58844734149022
181,-0.38026124238967896,0.10335707664489746,63.37463267302229,84.25584095113011
182,-0.3690085709095001,0.139932319521904,59.873497682985004,83.19392629802138
183,-0.4679282605648041,-0.021315807476639748,59.325898403309836,80.49343619580011
184,-0.41051387786865234,0.41842326521873474,65.95229673368927,88.88326103985129
185,-0.249947190284729,0.21465860307216644,65.30648570273654,85.11985278903826
186,-0.4361986815929413,0.04393600672483444,64.27120370279339,82.4146989523862
187,-0.2696840167045593,0.06549135595560074,60.16410061139141,82.8507591076528
188,-0.5418559312820435,0.5566127896308899,60.52010677882582,84.0939674411638
189,-0.6786138415336609,0.44862720370292664,58.21913809623301,79.00191249878178
190,-0.40034863352775574,0.5015031695365906,59.69556341522388,83.02399965253214
191,-0.46303635835647583,0.0914936289191246,62.55891554160462,82.06065312529553
192,-0.69538414478302,0.3288898169994354,64.5200113286482,84.1583644299961
193,-0.3295106589794159,0.24233245849609375,62.412705008413774,85.38108540141582
194,-0.3633415400981903,0.4256207048892975,65.21323434483163,85.06744080563631
195,-0.7025225758552551,0.35814276337623596,66.60447892723482,86.62348373685865
196,-0.2490413784980774,0.07970140129327774,60.02984610544115,82.99426965025816
197,-0.42958423495292664,0.4404268264770508,60.58870115683267,83.1048381917998
198,-0.2804676592350006,0.3962371051311493,55.60160634450249,80.38060385460636
199,-0.661912202835083,0.45835229754447937,56.01400984540684,85.69448306782932
200,-0.6687910556793213,-0.006677769124507904,62.76660150838978,84.57627547845502
201,-0.39027684926986694,-0.014235831797122955,64.51001910307127,84.15696991186262
202,-0.3957344591617584,0.09469766914844513,54.95865237820696,83.1789665671951
203,-0.42601269483566284,0.19504661858081818,61.70317910010478,84.6286593184115
204,-0.6009429693222046,0.20717830955982208,58.63319663254257,80.1536157203666
205,-0.45537012815475464,-0.04065614566206932,54.54896639164521,82.34573466870499
206,-0.4227367043495178,-0.3968207538127899,60.592946314527694,82.82612736977698
207,-0.24009065330028534,-0.09612154215574265,63.806958737666136,84.12947903713616
208,-0.7219635844230652,0.5230829119682312,58.05309082598648,81.49700226300652
209,-0.2325727343559265,0.07045526802539825,61.192369941136825,83.69243768830091
210,-0.3106471300125122,0.573490560054779,59.21321903531182,81.37648891948119
211,-0.39123719930648804,-0.002870845841243863,59.785307896089904,82.52846137014973
212,-0.5039233565330505,0.1382071077823639,58.901690463200275,85.44168205472826
213,-0.6961448192596436,0.39144811034202576,59.559778760880576,82.30170673463411
214,-0.398610919713974,0.2834131419658661,61.22719125777091,85.13388530346295
215,-0.1040092408657074,0.44833382964134216,60.84758926171093,83.90368891394344
216,-0.5895326733589172,0.12538430094718933,56.41921138212866,84.56535321806459
217,-0.26946553587913513,0.03103008307516575,59.18422814781898,87.65113394481492
218,-0.406879723072052,0.3991921842098236,65.51337430565874,89.07374812469592
219,-0.24604108929634094,0.3496024012565613,52.92939363745374,80.40332268707799
220,-0.4638431668281555,0.46462732553482056,61.95073749917889,86.24432493279437
221,-0.2833825349807739,0.33360302448272705,63.42328818799082,85.09124191541571
222,-0.28444400429725647,0.037543658167123795,64.13647296047796,86.82884775909416
223,-0.32732269167900085,-0.11011488735675812,62.01522372739316,83.75217640794315
224,-0.34573686122894287,-0.06365332752466202,59.11803039413225,84.68161551959822
225,-0.5859634876251221,0.3278621435165405,52.189805841955625,83.79366528177735
226,-0.7025645971298218,0.0037277608644217253,59.333792371402524,88.60284914042275
227,-0.7596272230148315,0.35797569155693054,60.89076995576569,86.74079105675058
228,-0.588130533695221,0.46977123618125916,59.37534063281743,88.40992837425753
229,-0.44593459367752075,0.3273089826107025,68.94254565940565,90.42211452347784
230,-0.5544010400772095,0.028793741017580032,62.888725790342676,88.65765744938571
231,-0.3628108501434326,0.2187667191028595,69.03081823898506,95.2840312825561
232,-0.15868714451789856,-0.1697123795747757,63.50711365999244,86.56239633416446
233,-0.5038436651229858,0.015552264638245106,66.47109201680681,90.47484801550407
234,-0.3672717809677124,0.37444210052490234,68.59458279339471,89.84641691052998
235,-0.3877986967563629,0.35768502950668335,63.47351406808532,89.1709464590155
236,-0.5507552623748779,0.36807981133461,57.12795142047384,81.52582801775739
237,-0.4589383006095886,0.25486063957214355,60.098390867751085,84.27820125817837
238,-0.38506919145584106,-0.10590068250894547,68.62730683600714,90.76046845428343
239,-0.3694584369659424,0.20437867939472198,62.09320853788579,84.75870370361062
240,-0.389221727848053,0.05255063995718956,66.76726456635771,85.86086143219818
241,-0.33401113748550415,0.2598235011100769,61.38358485689806,85.34250458750387
242,-0.3861519694328308,0.3927801549434662,58.96796530924372,82.95995091074585
243,-0.49810200929641724,0.2525874078273773,54.553390107988385,80.16171421560804
244,-0.4858965277671814,0.38880378007888794,63.35399328093338,85.40169816234604
245,-0.507144033908844,0.28989511728286743,63.960893837698066,86.8316591840505
246,-0.3681054413318634,0.47337865829467773,60.352499478153184,80.8663170131827
247,-0.25293970108032227,0.41987156867980957,56.32141541951856,81.65739235505735
248,-0.3578226566314697,0.5156917572021484,55.30839663287168,79.49450858552353
249,-0.25535422563552856,-0.08944560587406158,55.51382216312751,80.04267054258747
250,-0.28311657905578613,-0.4324025809764862,64.8294694760685,84.42412706487528
251,-0.19924530386924744,-0.016600748524069786,56.30243735116617,80.29728056390026
252,-0.2887559235095978,0.31299322843551636,59.00754290752071,81.5991188528126
253,-0.33058956265449524,0.35086414217948914,48.90701441971127,75.4444942604174
254,-0.6047601103782654,0.2914426922798157,53.88179361075885,79.96719674613425
255,-0.32648855447769165,0.5273880362510681,59.18836577734139,79.82620311737605
256,-0.13600033521652222,0.024634594097733498,54.37266047917864,75.62418976209105
257,-0.29654768109321594,0.43005964159965515,55.503442429803776,77.70496724824201
258,-0.26681026816368103,0.07067617028951645,52.5748127756004,74.89540075745917
259,-0.29303979873657227,0.04279416427016258,56.96149276748307,77.85498340693263
260,-0.27465784549713135,-0.08751586079597473,51.54493743320541,74.82250049131846
261,-0.2969248294830322,0.16804908215999603,52.27323748076666,75.55473005418898
262,-0.40045061707496643,0.05587240681052208,52.825984238794355,75.86803915886603
263,-0.24558784067630768,0.26583632826805115,50.63071383061548,74.15585327052669
264,-0.40335074067115784,0.4081934094429016,55.36674308311237,80.17932298107303
265,-0.4016658365726471,0.4705080986022949,48.82234308542721,73.40581213659424
266,-0.5587541460990906,0.22572112083435059,54.744786761049575,76.60154159819258
267,-0.43741244077682495,0.16700124740600586,44.168145579146504,70.94620912822359
268,-0.4007275700569153,0.30939847230911255,51.29151834143972,78.37490651251812
269,-0.2269914299249649,0.29005029797554016,49.744330580034884,75.26757653833995
270,-0.43459850549697876,-0.1700986623764038,53.98526282789931,74.6975307942891
271,-0.6419869065284729,0.1697147786617279,47.11020699682254,70.64817632687304
272,-0.3486710488796234,0.5098606944084167,50.200546311316224,76.22259955910872
273,-0.3934606611728668,0.23258207738399506,42.19053272162571,69.59777696025195
274,-0.4421871304512024,0.2566673457622528,50.99823599778945,77.67646655633455
275,-0.16941428184509277,-0.10619945824146271,53.939084727369234,77.65484674101225
276,-0.3002030849456787,-0.044342730194330215,40.6072456726041,66.68457567724845
277,-0.3421125113964081,0.3254813849925995,45.640183375324256,72.39632101100078
278,-0.37207865715026855,0.039077818393707275,48.75698744343075,74.99845411716248
279,-0.3039442300796509,0.0033557401038706303,44.653466694730874,71.31029975753594
280,-0.38079601526260376,-0.1257794201374054,46.70105234994928,70.39817651274141
281,-0.3092113137245178,-0.22203055024147034,47.960238343129,71.62683935038382
282,-0.3586944341659546,0.5412610769271851,46.72193851605977,70.33737582254257
283,-0.4024239778518677,0.16648736596107483,46.84120738040095,70.15451088938953
284,-0.2903938889503479,0.32778120040893555,49.14166513578317,71.44040210345516
285,-0.37649720907211304,0.14793293178081512,42.657865743171385,66.14179875535392
286,-0.28534021973609924,0.09895292669534683,44.02272295536407,72.92933514927977
287,-0.305614709854126,0.3623272776603699,49.21031533497585,75.13629160518104
288,-0.26044243574142456,0.05486680939793587,44.638592813065806,71.90033469115748
289,-0.344063937664032,0.162034273147583,42.9488000437733,72.48699838419621
290,-0.30786648392677307,0.39074793457984924,43.07296993776118,69.7415168927728
291,-0.34514492750167847,0.13263194262981415,46.51466457202449,72.74223927744161
292,-0.2698298990726471,0.08365808427333832,45.63976696504699,68.27448813635887
293,-0.24795356392860413,0.49191609025001526,49.280712574903156,71.84195578859917
294,-0.25654205679893494,-0.26958832144737244,39.04976240410707,65.67247934872468
295,-0.28010860085487366,-0.10893648117780685,47.301879812887194,74.0847741799736
296,-0.35978835821151733,0.370223730802536,45.52672486866803,70.37314098813657
297,-0.43922823667526245,0.44323015213012695,42.47999431799141,68.83791549079021
298,-0.4143410623073578,0.4596446454524994,45.82292618440563,70.53835034468509
299,-0.4910600483417511,0.0076263039372861385,44.8620739550427,69.68085138003734
300,-0.2649245858192444,-0.13080543279647827,40.9021828920766,67.28686132394512
301,-0.1975170224905014,0.10326801985502243,42.912743483776076,67.6576705941536
302,-0.07668381929397583,0.5014954209327698,42.04887967534502,67.26456325390193
303,-0.27614688873291016,0.4390634596347809,40.97476954864002,67.55371062240037
304,-0.15664124488830566,0.09785579890012741,43.518656576587,68.95695819821071
305,-0.3336641192436218,0.05562932416796684,43.74065770584656,67.73094321259346
306,-0.35622963309288025,0.2761036157608032,41.13985418513427,69.66727122470843
307,-0.35699737071990967,0.3337820768356323,40.92462504585662,66.42021230395325
308,-0.21920230984687805,-0.22903800010681152,42.9621044965815,67.64019407296162
309,-0.19260552525520325,0.3375188410282135,46.347760966608135,71.663323909939
310,-0.4333120584487915,0.36518555879592896,40.09256880461856,65.01424278769382
311,-0.4395666718482971,0.16518636047840118,42.273386900553234,68.42366476465389
312,-0.2682221233844757,-0.1380515843629837,41.05748000866271,65.57026186713733
313,-0.43453073501586914,0.39516276121139526,44.27014052233686,70.78832056250717
314,-0.3133067488670349,0.044506724923849106,38.070912686877236,64.38395740415463
315,-0.33607059717178345,0.29589036107063293,44.684878298266085,68.02139008477427
316,-0.24230921268463135,0.473386287689209,39.87991840824916,67.63943583420564
317,-0.34287235140800476,-0.14028219878673553,39.97659094918955,68.56535500061416
318,-0.33717188239097595,0.4636850953102112,35.25046202420407,60.393879231645435
319,-0.2355019599199295,0.19982635974884033,40.24396600471218,67.42186863770226
320,-0.4230349659919739,0.4529370367527008,42.432458816824486,68.82754123053616
321,-0.42927080392837524,0.2566624581813812,46.418118734786916,70.52577538626662
322,-0.043600112199783325,0.3694470524787903,37.348964765399685,62.42915100085972
323,-0.28253987431526184,0.41530361771583557,40.41350399835637,62.8125553244232
324,-0.22791361808776855,-0.16843080520629883,42.20272391670666,66.3789575470717
325,-0.5572891235351562,0.1475159376859665,39.98885525256585,63.58328114219088
326,-0.2958993911743164,0.44700583815574646,41.175257922660606,64.69545288152327
327,-0.28132328391075134,0.3656598627567291,43.93100654862603,67.37103910192266
328,-0.48643508553504944,0.19890792667865753,39.1875353812336,62.77409763565891
329,-0.13119888305664062,0.11235501617193222,38.910967442922185,62.16302863083047
330,-0.23302501440048218,0.4305228292942047,39.78175296709547,64.68772302859738
331,-0.3017684817314148,-0.06700430810451508,36.786846202995676,61.6023058246135
332,-0.32836461067199707,0.19201254844665527,42.0369272220795,65.49451064705596
333,-0.16184568405151367,0.14035259187221527,40.77822559745878,62.984400763720686
334,-0.46922165155410767,0.4529403746128082,41.706596098644866,62.88240748352667
335,-0.4426778256893158,0.5100376009941101,39.77268886464424,62.026756362527884
336,-0.3382274806499481,-0.05675352364778519,37.08937661719852,59.62113316453929
